"AMR.genotypes","SNP_cluster_group","USregion","season","collection.yr","min_SNP","Isolation_Group"
"fosX=COMPLETE,lin=COMPLETE","PDS000025233.7","south","spring","2015",-0.673313466860922,4
"fosX=COMPLETE,lin=COMPLETE","PDS000025233.7","south","spring","2015",-0.673313466860922,4
"fosX=COMPLETE,lin=COMPLETE","PDS000025233.7","south","spring","2015",-0.673313466860922,4
"fosX=COMPLETE,lin=COMPLETE","PDS000025233.7","south","spring","2015",-0.673313466860922,4
"fosX=COMPLETE,lin=COMPLETE","PDS000025233.7","south","spring","2015",-0.673313466860922,4
"fosX=COMPLETE,lin=COMPLETE","PDS000025233.7","south","spring","2015",-0.673313466860922,4
"fosX=COMPLETE,lin=COMPLETE","PDS000025233.7","south","spring","2015",-0.673313466860922,4
"fosX=COMPLETE,lin=COMPLETE","PDS000025233.7","south","spring","2015",-0.673313466860922,4
"fosX=COMPLETE,lin=COMPLETE","PDS000025233.7","south","spring","2015",-0.673313466860922,4
"fosX=COMPLETE,lin=COMPLETE","PDS000025233.7","south","spring","2015",-0.384555032702167,4
"fosX=COMPLETE,lin=COMPLETE","PDS000025233.7","south","spring","2015",-0.673313466860922,4
"fosX=COMPLETE,lin=COMPLETE","PDS000025233.7","south","spring","2015",-0.528934249781544,4
"fosX=COMPLETE,lin=COMPLETE","PDS000025233.7","south","spring","2015",-0.673313466860922,4
"fosX=COMPLETE,lin=COMPLETE","PDS000025233.7","south","spring","2015",-0.384555032702167,4
"fosX=COMPLETE,lin=COMPLETE","PDS000025233.7","south","spring","2015",-0.673313466860922,4
"fosX=COMPLETE,lin=COMPLETE","PDS000025233.7","south","spring","2015",-0.528934249781544,4
"fosX=COMPLETE,lin=COMPLETE","PDS000025233.7","south","spring","2015",-0.384555032702167,4
"fosX=COMPLETE,lin=COMPLETE","PDS000025233.7","south","spring","2015",-0.673313466860922,4
"fosX=COMPLETE,lin=COMPLETE","PDS000025233.7","south","spring","2015",-0.673313466860922,4
"fosX=COMPLETE,fosX=PARTIAL_END_OF_CONTIG,lin=COMPLETE","PDS000025233.7","south","spring","2015",-0.528934249781544,4
"fosX=COMPLETE,lin=COMPLETE","PDS000025233.7","south","spring","2015",-0.673313466860922,4
"fosX=COMPLETE,lin=COMPLETE","PDS000025233.7","south","spring","2015",-0.528934249781544,4
"fosX=COMPLETE,lin=COMPLETE","PDS000025233.7","south","spring","2015",-0.528934249781544,4
"fosX=COMPLETE,lin=COMPLETE","PDS000025233.7","south","spring","2015",-0.673313466860922,4
"fosX=COMPLETE,lin=COMPLETE","PDS000025233.7","south","spring","2015",1.05923713809161,4
"fosX=COMPLETE,lin=COMPLETE,lin=MISTRANSLATION","PDS000025233.7","south","spring","2015",-0.673313466860922,4
"fosX=COMPLETE,lin=COMPLETE","PDS000025233.7","south","spring","2015",-0.528934249781544,4
"fosX=COMPLETE,lin=COMPLETE","PDS000025233.7","south","spring","2015",-0.673313466860922,4
"fosX=COMPLETE,lin=COMPLETE","PDS000025233.7","south","spring","2015",-0.673313466860922,4
"fosX=COMPLETE,lin=COMPLETE","PDS000025233.7","south","spring","2015",-0.0957965985434123,4
"fosX=COMPLETE,lin=COMPLETE","PDS000025233.7","south","spring","2015",-0.528934249781544,4
"fosX=COMPLETE,lin=COMPLETE","PDS000025233.7","south","spring","2015",-0.24017581562279,4
"fosX=COMPLETE,lin=COMPLETE","PDS000025233.7","south","spring","2015",-0.528934249781544,4
"fosX=COMPLETE,lin=COMPLETE","PDS000025233.7","south","spring","2015",-0.528934249781544,4
"fosX=COMPLETE,lin=COMPLETE","PDS000025233.7","south","spring","2015",-0.24017581562279,4
"fosX=COMPLETE,lin=COMPLETE","PDS000025233.7","south","spring","2015",-0.528934249781544,4
"fosX=COMPLETE,lin=COMPLETE","PDS000025233.7","south","spring","2015",-0.673313466860922,4
"fosX=COMPLETE,lin=COMPLETE","PDS000025233.7","south","spring","2015",-0.528934249781544,4
"fosX=COMPLETE,lin=COMPLETE","PDS000025233.7","south","spring","2015",-0.673313466860922,4
"fosX=COMPLETE,lin=COMPLETE","PDS000025233.7","south","spring","2015",-0.673313466860922,4
"fosX=COMPLETE,lin=COMPLETE","PDS000025233.7","south","spring","2015",-0.673313466860922,4
"fosX=COMPLETE,lin=COMPLETE","PDS000025233.7","south","spring","2015",0.626099486853475,4
"fosX=COMPLETE,lin=COMPLETE","PDS000025233.7","south","spring","2015",-0.528934249781544,4
"fosX=COMPLETE,lin=COMPLETE","PDS000025233.7","south","spring","2015",0.481720269774097,4
"fosX=COMPLETE,lin=COMPLETE","PDS000025233.7","south","spring","2015",-0.673313466860922,4
"fosX=COMPLETE,lin=COMPLETE","PDS000025233.7","south","spring","2015",-0.673313466860922,4
"fosX=COMPLETE,lin=COMPLETE","PDS000025233.7","south","spring","2015",-0.0957965985434123,4
"fosX=COMPLETE,lin=COMPLETE","PDS000025233.7","south","spring","2015",-0.673313466860922,4
"fosX=COMPLETE,lin=COMPLETE","PDS000025233.7","south","spring","2015",-0.673313466860922,4
"fosX=COMPLETE,lin=COMPLETE","PDS000025233.7","south","spring","2015",-0.673313466860922,4
"fosX=COMPLETE,lin=COMPLETE","PDS000025233.7","south","spring","2015",-0.673313466860922,4
"fosX=COMPLETE,lin=COMPLETE","PDS000025233.7","south","spring","2015",-0.673313466860922,4
"fosX=COMPLETE,lin=COMPLETE","PDS000025233.7","south","spring","2015",-0.528934249781544,4
"fosX=COMPLETE,lin=COMPLETE","PDS000025233.7","south","spring","2015",-0.384555032702167,4
"fosX=COMPLETE,lin=COMPLETE","PDS000025233.7","south","spring","2015",-0.528934249781544,4
"fosX=COMPLETE,lin=COMPLETE","PDS000025233.7","south","spring","2015",-0.0957965985434123,4
"fosX=COMPLETE,lin=COMPLETE","PDS000025233.7","south","spring","2015",1.05923713809161,4
"fosX=COMPLETE,lin=COMPLETE","PDS000025233.7","south","spring","2015",-0.673313466860922,4
"fosX=COMPLETE,lin=COMPLETE","PDS000025233.7","south","spring","2015",-0.0957965985434123,4
"fosX=COMPLETE,lin=COMPLETE","PDS000025233.7","south","spring","2015",-0.384555032702167,4
"fosX=COMPLETE,lin=COMPLETE","PDS000025233.7","south","spring","2015",-0.528934249781544,4
"fosX=COMPLETE,lin=COMPLETE","PDS000025233.7","south","spring","2015",-0.384555032702167,4
"fosX=COMPLETE,lin=COMPLETE","PDS000025154.24","other","summer","2013",-0.528934249781544,3
"fosX=COMPLETE,lin=COMPLETE","PDS000025154.24","west","summer","2013",0.0485826185359651,5
"fosX=COMPLETE,lin=COMPLETE","PDS000025154.24","west","summer","2015",-0.528934249781544,5
"fosX=COMPLETE,lin=COMPLETE","PDS000025154.24","west","autumn","2015",2.21427087472663,5
"fosX=COMPLETE,lin=COMPLETE","PDS000025154.24","west","autumn","2015",-0.673313466860922,5
"fosX=COMPLETE,lin=COMPLETE","PDS000025154.24","west","autumn","2015",-0.384555032702167,5
"fosX=COMPLETE,lin=COMPLETE","PDS000025154.24","west","autumn","2015",0.0485826185359651,5
"fosX=COMPLETE,lin=COMPLETE","PDS000025154.24","west","autumn","2015",0.0485826185359651,5
"fosX=COMPLETE,lin=COMPLETE","PDS000025154.24","west","autumn","2015",-0.673313466860922,5
"fosX=COMPLETE,lin=COMPLETE","PDS000025154.24","west","summer","2015",0.0485826185359651,5
"fosX=COMPLETE,lin=COMPLETE","PDS000025154.24","west","autumn","2015",-0.24017581562279,5
"fosX=COMPLETE,lin=COMPLETE","PDS000025154.24","west","autumn","2015",0.0485826185359651,5
"fosX=COMPLETE,lin=COMPLETE","PDS000025154.24","west","autumn","2015",0.0485826185359651,5
"fosX=COMPLETE,lin=COMPLETE","PDS000025154.24","west","autumn","2015",-0.528934249781544,5
"fosX=COMPLETE,lin=COMPLETE","PDS000025154.24","west","autumn","2015",1.49237478932974,5
"fosX=COMPLETE,lin=COMPLETE","PDS000025154.24","west","autumn","2015",-0.673313466860922,5
"fosX=COMPLETE,lin=COMPLETE","PDS000025154.24","west","autumn","2015",0.192961835615342,5
"fosX=COMPLETE,lin=COMPLETE","PDS000025154.24","west","autumn","2015",-0.673313466860922,5
"fosX=COMPLETE,lin=COMPLETE","PDS000025154.24","west","autumn","2015",-0.528934249781544,5
"fosX=COMPLETE,lin=COMPLETE","PDS000025154.24","west","autumn","2015",-0.673313466860922,5
"fosX=COMPLETE,lin=COMPLETE","PDS000025154.24","west","autumn","2015",-0.24017581562279,5
"fosX=COMPLETE,lin=COMPLETE","PDS000025154.24","west","autumn","2015",-0.673313466860922,5
"fosX=COMPLETE,lin=COMPLETE","PDS000025154.24","west","autumn","2015",-0.528934249781544,5
"fosX=COMPLETE,lin=COMPLETE","PDS000025154.24","west","autumn","2015",-0.384555032702167,5
"fosX=COMPLETE,lin=COMPLETE","PDS000025154.24","west","autumn","2015",-0.384555032702167,5
"fosX=COMPLETE,lin=COMPLETE","PDS000025154.24","west","autumn","2015",-0.673313466860922,5
"fosX=COMPLETE,lin=COMPLETE","PDS000025154.24","west","autumn","2015",-0.673313466860922,5
"fosX=COMPLETE,lin=COMPLETE","PDS000025154.24","west","autumn","2015",-0.673313466860922,5
"fosX=COMPLETE,lin=COMPLETE","PDS000025154.24","west","autumn","2015",-0.673313466860922,5
"fosX=COMPLETE,lin=COMPLETE","PDS000025154.24","west","autumn","2015",-0.528934249781544,5
"fosX=COMPLETE,lin=COMPLETE","PDS000025154.24","west","autumn","2015",-0.528934249781544,5
"fosX=COMPLETE,lin=COMPLETE","PDS000025154.24","west","winter","2014",-0.528934249781544,5
"fosX=COMPLETE,lin=COMPLETE","PDS000025154.24","west","spring","2015",-0.528934249781544,5
"fosX=COMPLETE,lin=COMPLETE","PDS000025154.24","west","spring","2015",-0.528934249781544,5
"fosX=COMPLETE,lin=COMPLETE","PDS000025154.24","west","winter","2014",-0.673313466860922,5
"fosX=COMPLETE,lin=COMPLETE","PDS000025154.24","west","spring","2014",-0.24017581562279,5
"fosX=COMPLETE,lin=COMPLETE","PDS000025154.24","west","spring","2014",-0.384555032702167,5
"fosX=COMPLETE,lin=COMPLETE","PDS000025154.24","west","spring","2014",0.0485826185359651,5
"fosX=COMPLETE,lin=COMPLETE","PDS000025154.24","west","spring","2014",-0.673313466860922,5
"fosX=COMPLETE,lin=COMPLETE","PDS000025154.24","west","spring","2014",-0.384555032702167,5
"fosX=COMPLETE,lin=COMPLETE","other","other","winter","2013",0.33734105269472,3
"fosX=COMPLETE,lin=COMPLETE","other","west","winter","2013",0.626099486853475,10
"fosX=COMPLETE,lin=COMPLETE","other","west","winter","2013",-0.673313466860922,10
"fosX=COMPLETE,lin=COMPLETE","other","west","winter","2013",-0.673313466860922,10
"fosX=COMPLETE,lin=COMPLETE","other","west","winter","2013",-0.528934249781544,10
"fosX=COMPLETE,lin=COMPLETE","other","west","winter","2013",-0.673313466860922,10
"fosX=COMPLETE,lin=COMPLETE","other","west","summer","2012",2.06989165764725,5
"fosX=COMPLETE,lin=COMPLETE","other","west","autumn","2014",0.33734105269472,5
"fosX=COMPLETE,lin=COMPLETE","other","west","autumn","2014",-0.528934249781544,9
"fosX=COMPLETE,lin=COMPLETE","other","west","autumn","2014",-0.384555032702167,5
"fosX=COMPLETE,lin=COMPLETE","other","west","autumn","2014",-0.384555032702167,5
"fosX=COMPLETE,lin=COMPLETE","other","west","autumn","2014",-0.528934249781544,5
"fosX=COMPLETE,lin=COMPLETE","other","west","autumn","2014",-0.673313466860922,5
"fosX=COMPLETE,lin=COMPLETE","other","other","autumn","2014",-0.528934249781544,3
"fosX=COMPLETE,lin=COMPLETE","other","other","winter","2015",-0.528934249781544,3
"fosX=COMPLETE,lin=COMPLETE","other","west","winter","2013",0.192961835615342,10
"fosX=COMPLETE,lin=COMPLETE","other","west","winter","2013",-0.673313466860922,10
"fosX=COMPLETE,lin=COMPLETE","other","west","winter","2013",-0.673313466860922,10
"fosX=COMPLETE,lin=COMPLETE","other","west","winter","2013",-0.673313466860922,10
"fosX=COMPLETE,lin=COMPLETE","other","west","winter","2013",-0.673313466860922,10
"fosX=COMPLETE,lin=COMPLETE","other","northeast","winter","2013",-0.673313466860922,4
"fosX=COMPLETE,lin=COMPLETE","other","northeast","winter","2016",-0.0957965985434123,5
"fosX=COMPLETE,lin=COMPLETE","other","other","winter","2016",-0.384555032702167,3
"fosX=COMPLETE,lin=COMPLETE","other","west","spring","2011",3.08054617720289,5
"fosX=COMPLETE,lin=COMPLETE","other","west","summer","2016",2.93616696012351,5
"fosX=COMPLETE,lin=COMPLETE","other","south","autumn","2016",1.34799557225036,6
"fosX=COMPLETE,lin=COMPLETE","other","northeast","autumn","2016",1.20361635517098,5
"fosX=COMPLETE,lin=COMPLETE","other","west","autumn","2016",-0.673313466860922,5
"fosX=COMPLETE,lin=COMPLETE","other","west","autumn","2016",-0.673313466860922,5
"fosX=COMPLETE,lin=COMPLETE","other","west","autumn","2016",-0.24017581562279,5
"fosX=COMPLETE,lin=COMPLETE","other","west","autumn","2016",-0.673313466860922,5
"fosX=COMPLETE,lin=COMPLETE","other","west","autumn","2016",-0.673313466860922,5
"fosX=COMPLETE,lin=COMPLETE","other","west","autumn","2016",-0.673313466860922,5
"fosX=COMPLETE,lin=COMPLETE","other","west","autumn","2016",-0.528934249781544,5
"fosX=COMPLETE,lin=COMPLETE","other","west","winter","2016",-0.673313466860922,5
"fosX=COMPLETE,lin=COMPLETE","other","other","winter","2017",-0.673313466860922,3
"fosX=COMPLETE,lin=COMPLETE","other","west","spring","2017",-0.0957965985434123,5
"fosX=COMPLETE,lin=COMPLETE","other","west","spring","2017",0.0485826185359651,5
"fosX=COMPLETE,lin=COMPLETE","other","west","spring","2017",-0.384555032702167,5
"fosX=COMPLETE,lin=COMPLETE","other","west","spring","2017",-0.673313466860922,5
"fosX=COMPLETE,lin=COMPLETE","other","west","spring","2017",-0.673313466860922,5
"fosX=COMPLETE,lin=COMPLETE","other","west","spring","2017",1.20361635517098,5
"fosX=COMPLETE,lin=COMPLETE","other","west","spring","2017",1.92551244056787,5
"fosX=COMPLETE,lin=COMPLETE","other","other","summer","2017",-0.384555032702167,3
"fosX=COMPLETE,lin=COMPLETE","other","west","autumn","2016",-0.528934249781544,5
"fosX=COMPLETE,lin=COMPLETE","other","west","autumn","2016",-0.528934249781544,5
"fosX=COMPLETE,lin=COMPLETE","other","west","winter","2016",-0.384555032702167,5
"fosX=COMPLETE,lin=COMPLETE","other","west","winter","2016",-0.384555032702167,5
"fosX=COMPLETE,lin=COMPLETE","other","west","winter","2015",-0.0957965985434123,5
"fosX=COMPLETE,lin=COMPLETE","other","west","winter","2015",-0.0957965985434123,5
"fosX=COMPLETE,lin=COMPLETE","other","west","winter","2015",0.192961835615342,5
"fosX=COMPLETE,lin=COMPLETE","other","west","winter","2015",0.0485826185359651,5
"fosX=COMPLETE,lin=COMPLETE","other","west","autumn","2015",-0.673313466860922,10
"fosX=COMPLETE,lin=COMPLETE","other","west","autumn","2015",-0.673313466860922,10
"fosX=COMPLETE,lin=COMPLETE","other","west","autumn","2015",-0.673313466860922,10
"fosX=COMPLETE,lin=COMPLETE","other","west","autumn","2015",-0.673313466860922,10
"fosX=COMPLETE,lin=COMPLETE","other","west","summer","2010",-0.0957965985434123,5
"fosX=COMPLETE,lin=COMPLETE","other","midwest","spring","2018",-0.24017581562279,5
"fosX=COMPLETE,lin=COMPLETE","other","midwest","spring","2018",-0.673313466860922,5
"fosX=COMPLETE,lin=COMPLETE","other","midwest","spring","2018",-0.24017581562279,5
"fosX=COMPLETE,lin=COMPLETE","other","midwest","spring","2018",-0.673313466860922,5
"fosX=COMPLETE,lin=COMPLETE","other","midwest","spring","2018",-0.673313466860922,5
"fosX=COMPLETE,lin=COMPLETE","other","midwest","spring","2018",-0.528934249781544,5
"fosX=COMPLETE,lin=COMPLETE","other","midwest","spring","2018",-0.528934249781544,5
"fosX=COMPLETE,lin=COMPLETE","other","west","summer","2010",-0.0957965985434123,5
"fosX=COMPLETE,lin=COMPLETE","other","midwest","summer","2018",1.63675400640912,6
"fosX=COMPLETE,lin=COMPLETE","other","midwest","spring","2018",0.626099486853475,5
"fosX=COMPLETE,lin=COMPLETE","other","west","winter","2011",-0.384555032702167,5
"fosX=COMPLETE,lin=COMPLETE","other","northeast","winter","2013",-0.673313466860922,4
"fosX=COMPLETE,lin=COMPLETE","other","west","winter","2013",0.626099486853475,10
"fosX=COMPLETE,lin=COMPLETE","other","other","autumn","2018",3.51368382844102,3
"fosX=COMPLETE,lin=COMPLETE","other","west","winter","2011",-0.528934249781544,5
"fosX=COMPLETE,lin=COMPLETE","other","other","autumn","2018",-0.528934249781544,3
"fosX=COMPLETE,lin=COMPLETE","other","west","winter","2011",-0.528934249781544,5
"fosX=COMPLETE,lin=COMPLETE","other","midwest","winter","2019",-0.528934249781544,5
"fosX=COMPLETE,lin=COMPLETE","other","midwest","winter","2019",-0.673313466860922,5
"fosX=COMPLETE,lin=COMPLETE","other","midwest","winter","2019",-0.528934249781544,5
"fosX=COMPLETE,lin=COMPLETE","other","midwest","winter","2019",-0.528934249781544,5
"fosX=COMPLETE,lin=COMPLETE","other","midwest","winter","2019",-0.24017581562279,5
"fosX=COMPLETE,lin=COMPLETE","other","midwest","winter","2019",-0.528934249781544,5
"fosX=COMPLETE,lin=COMPLETE","other","midwest","winter","2019",-0.673313466860922,5
"fosX=COMPLETE,lin=COMPLETE","other","west","winter","2011",-0.0957965985434123,5
"fosX=COMPLETE,lin=COMPLETE","other","other","autumn","2019",-0.24017581562279,8
"fosX=COMPLETE,lin=COMPLETE","other","other","autumn","2019",0.33734105269472,8
"fosX=COMPLETE,lin=COMPLETE","other","northeast","autumn","2019",0.33734105269472,5
"fosX=COMPLETE,lin=COMPLETE","other","midwest","autumn","2019",-0.24017581562279,5
"fosX=COMPLETE,lin=COMPLETE","other","northeast","autumn","2019",0.192961835615342,5
"fosX=COMPLETE,lin=COMPLETE","other","northeast","autumn","2019",-0.24017581562279,5
"fosX=COMPLETE,lin=COMPLETE","other","south","spring","2021",-0.384555032702167,4
"fosX=COMPLETE,lin=COMPLETE","other","south","spring","2021",-0.384555032702167,4
"fosX=COMPLETE,lin=COMPLETE","other","south","spring","2021",-0.384555032702167,4
"fosX=COMPLETE,lin=COMPLETE","other","west","summer","2021",0.481720269774097,5
"fosX=COMPLETE,lin=COMPLETE","other","west","winter","2013",-0.528934249781544,10
"fosX=COMPLETE,lin=COMPLETE","other","west","winter","2013",-0.673313466860922,10
"fosX=COMPLETE,lin=COMPLETE","other","west","winter","2013",-0.673313466860922,10
"fosX=COMPLETE,lin=COMPLETE","other","west","winter","2013",-0.528934249781544,10
"fosX=COMPLETE,lin=COMPLETE","other","west","winter","2013",-0.673313466860922,10
"fosX=COMPLETE,lin=COMPLETE","other","west","winter","2013",-0.528934249781544,10
"fosX=COMPLETE,lin=COMPLETE","other","west","winter","2013",-0.673313466860922,10
"fosX=COMPLETE,lin=COMPLETE","other","west","winter","2013",-0.528934249781544,10
"fosX=COMPLETE,lin=COMPLETE","other","west","winter","2013",-0.673313466860922,10
"fosX=COMPLETE,lin=COMPLETE","other","west","winter","2013",-0.384555032702167,10
"fosX=COMPLETE,lin=COMPLETE","other","west","spring","2022",-0.673313466860922,5
"fosX=COMPLETE,lin=COMPLETE","other","west","spring","2022",-0.673313466860922,5
"abc-f=HMM,fosX=COMPLETE,lin=COMPLETE","other","other","summer","2013",0.33734105269472,3
"abc-f=HMM,fosX=COMPLETE,lin=COMPLETE","other","northeast","summer","2016",0.481720269774097,9
"abc-f=HMM,fosX=COMPLETE,lin=COMPLETE","other","other","autumn","2018",1.05923713809161,3
"abc-f=HMM,fosX=COMPLETE,lin=COMPLETE","other","west","summer","2012",1.92551244056787,5
"abc-f=HMM,fosX=COMPLETE,lin=COMPLETE","other","other","autumn","2020",3.94682147967915,8
"abc-f=HMM,fosX=COMPLETE,lin=COMPLETE","other","other","autumn","2020",0.33734105269472,8
"abc-f=HMM,fosX=COMPLETE,lin=COMPLETE","other","other","autumn","2020",2.21427087472663,5
"abc-f=HMM,fosX=COMPLETE,lin=COMPLETE","other","other","autumn","2020",0.192961835615342,8
"abc-f=HMM,fosX=COMPLETE,lin=COMPLETE","other","other","autumn","2020",-0.24017581562279,5
"abc-f=HMM,fosX=COMPLETE,lin=COMPLETE","other","other","autumn","2020",-0.24017581562279,5
"abc-f=HMM,fosX=COMPLETE,lin=COMPLETE","other","other","autumn","2020",0.33734105269472,9
"abc-f=HMM,fosX=COMPLETE,lin=COMPLETE","other","other","autumn","2020",0.192961835615342,5
"abc-f=HMM,fosX=COMPLETE,lin=COMPLETE","other","other","autumn","2020",2.358650091806,8
"abc-f=HMM,fosX=COMPLETE,lin=COMPLETE","other","other","autumn","2020",0.192961835615342,8
"abc-f=HMM,fosX=COMPLETE,lin=COMPLETE","other","other","autumn","2020",3.6580630455204,8
"abc-f=HMM,fosX=COMPLETE,lin=COMPLETE","other","other","autumn","2020",0.192961835615342,5
"abc-f=HMM,fosX=COMPLETE,lin=COMPLETE","other","other","autumn","2020",0.481720269774097,8
"abc-f=HMM,fosX=COMPLETE,lin=COMPLETE","other","other","winter","2020",2.93616696012351,8
"fosX=COMPLETE,lin=COMPLETE","other","other","summer","2013",0.33734105269472,3
"fosX=COMPLETE,lin=COMPLETE","other","other","summer","2010",-0.528934249781544,8
"fosX=COMPLETE,lin=COMPLETE","other","other","summer","2010",-0.384555032702167,8
"fosX=COMPLETE,lin=COMPLETE","other","other","autumn","2010",-0.528934249781544,8
"fosX=COMPLETE,lin=COMPLETE","other","other","spring","2011",0.0485826185359651,8
"fosX=COMPLETE,lin=COMPLETE","other","other","summer","2014",1.49237478932974,3
"fosX=COMPLETE,lin=COMPLETE","other","other","summer","2014",1.20361635517098,3
"fosX=COMPLETE,lin=COMPLETE","other","northeast","autumn","2014",-0.673313466860922,5
"fosX=COMPLETE,lin=COMPLETE","other","northeast","autumn","2014",-0.673313466860922,5
"fosX=COMPLETE,lin=COMPLETE","other","northeast","autumn","2014",-0.673313466860922,5
"fosX=COMPLETE,lin=COMPLETE","other","west","spring","2015",0.0485826185359651,5
"fosX=COMPLETE,lin=COMPLETE","other","west","spring","2015",0.0485826185359651,5
"fosX=COMPLETE,lin=COMPLETE","other","south","summer","2011",-0.673313466860922,2
"fosX=COMPLETE,lin=COMPLETE","other","south","summer","2011",-0.384555032702167,2
"fosX=COMPLETE,lin=COMPLETE","other","south","summer","2011",-0.384555032702167,2
"fosX=COMPLETE,lin=COMPLETE","other","south","summer","2011",-0.673313466860922,2
"fosX=COMPLETE,lin=COMPLETE","other","west","summer","2015",0.192961835615342,5
"fosX=COMPLETE,lin=COMPLETE","other","west","summer","2015",0.192961835615342,5
"fosX=COMPLETE,lin=COMPLETE","other","south","spring","2014",2.21427087472663,9
"fosX=COMPLETE,lin=COMPLETE","other","south","spring","2011",0.0485826185359651,2
"fosX=COMPLETE,lin=COMPLETE","other","other","autumn","2015",1.92551244056787,3
"fosX=COMPLETE,lin=COMPLETE","other","south","winter","2015",-0.673313466860922,9
"fosX=COMPLETE,lin=COMPLETE","other","south","winter","2016",-0.673313466860922,6
"fosX=COMPLETE,lin=COMPLETE","other","south","winter","2016",-0.528934249781544,6
"fosX=COMPLETE,lin=COMPLETE","other","south","winter","2016",-0.384555032702167,6
"fosX=COMPLETE,lin=COMPLETE","other","south","winter","2016",-0.528934249781544,9
"fosX=COMPLETE,lin=COMPLETE","other","south","winter","2016",-0.384555032702167,9
"fosX=COMPLETE,lin=COMPLETE","other","south","winter","2016",-0.384555032702167,9
"fosX=COMPLETE,lin=COMPLETE","other","south","spring","2016",1.05923713809161,5
"fosX=COMPLETE,lin=COMPLETE","other","south","autumn","2015",2.64740852596476,5
"fosX=COMPLETE,lin=COMPLETE","other","other","spring","2016",-0.24017581562279,3
"fosX=COMPLETE,lin=COMPLETE","other","west","autumn","2011",-0.673313466860922,5
"fosX=COMPLETE,lin=COMPLETE","other","south","summer","2016",-0.24017581562279,6
"fosX=COMPLETE,lin=COMPLETE","other","west","summer","2016",-0.528934249781544,5
"fosX=COMPLETE,lin=COMPLETE","other","northeast","summer","2016",-0.528934249781544,5
"fosX=COMPLETE,lin=COMPLETE","other","northeast","summer","2016",-0.528934249781544,5
"fosX=COMPLETE,lin=COMPLETE","other","other","autumn","2016",-0.0957965985434123,3
"fosX=COMPLETE,lin=COMPLETE","other","west","winter","2015",3.08054617720289,6
"fosX=COMPLETE,lin=COMPLETE","other","south","autumn","2016",-0.673313466860922,4
"fosX=COMPLETE,lin=COMPLETE","other","south","autumn","2016",-0.673313466860922,4
"fosX=COMPLETE,lin=COMPLETE","other","northeast","summer","2013",1.20361635517098,2
"fosX=COMPLETE,lin=COMPLETE","other","northeast","summer","2013",1.20361635517098,2
"fosX=COMPLETE,lin=COMPLETE","other","northeast","summer","2013",0.0485826185359651,2
"fosX=COMPLETE,lin=COMPLETE","other","northeast","summer","2013",1.20361635517098,2
"fosX=COMPLETE,lin=COMPLETE","other","northeast","summer","2013",0.0485826185359651,2
"fosX=COMPLETE,lin=COMPLETE","other","midwest","spring","2017",0.914857921012229,5
"fosX=COMPLETE,lin=COMPLETE","other","midwest","spring","2017",0.33734105269472,6
"fosX=COMPLETE,lin=COMPLETE","other","midwest","spring","2017",-0.0957965985434123,6
"fosX=COMPLETE,lin=COMPLETE","other","midwest","spring","2017",0.33734105269472,6
"fosX=COMPLETE,lin=COMPLETE","other","midwest","spring","2017",1.05923713809161,5
"fosX=COMPLETE,lin=COMPLETE","other","south","spring","2017",1.78113322348849,5
"fosX=COMPLETE,lin=COMPLETE","other","west","spring","2014",-0.528934249781544,5
"fosX=COMPLETE,lin=COMPLETE","other","south","spring","2017",-0.384555032702167,5
"fosX=COMPLETE,lin=COMPLETE","other","west","autumn","2011",-0.673313466860922,5
"fosX=COMPLETE,lin=COMPLETE","other","west","autumn","2011",-0.384555032702167,5
"fosX=COMPLETE,lin=COMPLETE","other","other","summer","2017",-0.0957965985434123,3
"fosX=COMPLETE,lin=COMPLETE","other","west","autumn","2011",-0.384555032702167,5
"fosX=COMPLETE,lin=COMPLETE","other","west","autumn","2011",0.0485826185359651,5
"fosX=COMPLETE,lin=COMPLETE","other","west","autumn","2011",-0.24017581562279,5
"fosX=COMPLETE,lin=COMPLETE","other","west","autumn","2017",1.34799557225036,5
"fosX=COMPLETE,lin=COMPLETE","other","northeast","autumn","2017",-0.24017581562279,2
"fosX=COMPLETE,lin=COMPLETE","other","other","winter","2017",2.06989165764725,5
"fosX=COMPLETE,lin=COMPLETE","other","midwest","winter","2018",0.914857921012229,8
"fosX=COMPLETE,lin=COMPLETE","other","south","spring","2018",-0.384555032702167,6
"fosX=COMPLETE,lin=COMPLETE","other","south","spring","2018",0.0485826185359651,6
"fosX=COMPLETE,lin=COMPLETE","other","other","spring","2018",2.358650091806,3
"fosX=COMPLETE,lin=COMPLETE","other","other","summer","2018",-0.528934249781544,3
"fosX=COMPLETE,lin=COMPLETE","other","other","summer","2018",-0.528934249781544,3
"fosX=COMPLETE,lin=COMPLETE","other","other","summer","2018",0.33734105269472,3
"fosX=COMPLETE,lin=COMPLETE","other","other","summer","2018",-0.528934249781544,3
"fosX=COMPLETE,lin=COMPLETE","other","other","autumn","2018",0.914857921012229,3
"fosX=COMPLETE,lin=COMPLETE","other","south","autumn","2018",-0.673313466860922,2
"fosX=COMPLETE,lin=COMPLETE","other","south","autumn","2018",-0.673313466860922,2
"fosX=COMPLETE,lin=COMPLETE","other","south","autumn","2018",-0.384555032702167,2
"fosX=COMPLETE,lin=COMPLETE","other","south","autumn","2018",-0.24017581562279,2
"fosX=COMPLETE,lin=COMPLETE","other","south","autumn","2018",-0.528934249781544,2
